order_id,dish_id,amount,remark,created_at,updated_at
180,5,3,,2025-11-10 15:33:43.937868,2025-11-10 15:33:43.937869
180,1,1,,2025-11-10 15:33:43.937870,2025-11-10 15:33:43.937870
180,6,1,,2025-11-10 15:33:43.937871,2025-11-10 15:33:43.937872
181,156,2,,2025-11-10 15:33:43.938054,2025-11-10 15:33:43.938055
181,149,2,,2025-11-10 15:33:43.938056,2025-11-10 15:33:43.938056
181,154,1,,2025-11-10 15:33:43.938057,2025-11-10 15:33:43.938057
182,42,3,,2025-11-10 15:33:43.938183,2025-11-10 15:33:43.938184
182,47,2,,2025-11-10 15:33:43.938185,2025-11-10 15:33:43.938185
183,124,3,,2025-11-10 15:33:43.938323,2025-11-10 15:33:43.938323
183,121,2,,2025-11-10 15:33:43.938324,2025-11-10 15:33:43.938325
183,125,1,,2025-11-10 15:33:43.938326,2025-11-10 15:33:43.938326
184,52,1,,2025-11-10 15:33:43.938432,2025-11-10 15:33:43.938432
184,56,3,,2025-11-10 15:33:43.938433,2025-11-10 15:33:43.938434
184,60,3,,2025-11-10 15:33:43.938435,2025-11-10 15:33:43.938435
185,99,1,,2025-11-10 15:33:43.938623,2025-11-10 15:33:43.938624
185,97,2,,2025-11-10 15:33:43.938625,2025-11-10 15:33:43.938625
186,97,2,,2025-11-10 15:33:43.938889,2025-11-10 15:33:43.938889
186,95,1,,2025-11-10 15:33:43.938890,2025-11-10 15:33:43.938890
187,48,1,,2025-11-10 15:33:43.939033,2025-11-10 15:33:43.939034
187,42,1,,2025-11-10 15:33:43.939035,2025-11-10 15:33:43.939035
187,46,3,,2025-11-10 15:33:43.939036,2025-11-10 15:33:43.939036
188,136,1,,2025-11-10 15:33:43.939190,2025-11-10 15:33:43.939190
189,107,2,,2025-11-10 15:33:43.939314,2025-11-10 15:33:43.939314
189,112,2,,2025-11-10 15:33:43.939315,2025-11-10 15:33:43.939316
190,13,3,,2025-11-10 15:33:43.939459,2025-11-10 15:33:43.939459
190,21,1,,2025-11-10 15:33:43.939460,2025-11-10 15:33:43.939460
191,81,1,,2025-11-10 15:33:43.939687,2025-11-10 15:33:43.939687
191,76,3,,2025-11-10 15:33:43.939688,2025-11-10 15:33:43.939689
191,75,2,,2025-11-10 15:33:43.939689,2025-11-10 15:33:43.939690
192,115,1,,2025-11-10 15:33:43.939827,2025-11-10 15:33:43.939827
193,73,3,,2025-11-10 15:33:43.939951,2025-11-10 15:33:43.939952
194,79,2,,2025-11-10 15:33:43.940063,2025-11-10 15:33:43.940063
194,76,2,,2025-11-10 15:33:43.940064,2025-11-10 15:33:43.940065
194,82,2,,2025-11-10 15:33:43.940066,2025-11-10 15:33:43.940066
195,26,2,,2025-11-10 15:33:43.940191,2025-11-10 15:33:43.940191
195,27,1,,2025-11-10 15:33:43.940193,2025-11-10 15:33:43.940193
195,25,3,,2025-11-10 15:33:43.940194,2025-11-10 15:33:43.940194
196,126,3,,2025-11-10 15:33:43.940524,2025-11-10 15:33:43.940524
196,119,1,,2025-11-10 15:33:43.940525,2025-11-10 15:33:43.940526
197,143,3,,2025-11-10 15:33:43.940635,2025-11-10 15:33:43.940636
197,144,2,,2025-11-10 15:33:43.940637,2025-11-10 15:33:43.940637
198,6,1,,2025-11-10 15:33:43.940759,2025-11-10 15:33:43.940759
198,8,3,,2025-11-10 15:33:43.940760,2025-11-10 15:33:43.940760
198,4,3,,2025-11-10 15:33:43.940761,2025-11-10 15:33:43.940762
199,133,1,,2025-11-10 15:33:43.940906,2025-11-10 15:33:43.940907
200,77,3,,2025-11-10 15:33:43.941032,2025-11-10 15:33:43.941033
201,124,1,,2025-11-10 15:33:43.941266,2025-11-10 15:33:43.941267
201,121,1,,2025-11-10 15:33:43.941268,2025-11-10 15:33:43.941268
202,33,3,,2025-11-10 15:33:43.941391,2025-11-10 15:33:43.941391
202,34,2,,2025-11-10 15:33:43.941392,2025-11-10 15:33:43.941393
202,32,3,,2025-11-10 15:33:43.941394,2025-11-10 15:33:43.941394
203,35,2,,2025-11-10 15:33:43.941501,2025-11-10 15:33:43.941502
203,40,3,,2025-11-10 15:33:43.941503,2025-11-10 15:33:43.941503
204,81,3,,2025-11-10 15:33:43.941648,2025-11-10 15:33:43.941648
204,79,2,,2025-11-10 15:33:43.941649,2025-11-10 15:33:43.941650
204,80,3,,2025-11-10 15:33:43.941651,2025-11-10 15:33:43.941651
205,127,2,,2025-11-10 15:33:43.941777,2025-11-10 15:33:43.941777
205,114,1,,2025-11-10 15:33:43.941779,2025-11-10 15:33:43.941779
206,128,3,,2025-11-10 15:33:43.941983,2025-11-10 15:33:43.941983
206,137,3,,2025-11-10 15:33:43.941984,2025-11-10 15:33:43.941985
207,74,3,,2025-11-10 15:33:43.942144,2025-11-10 15:33:43.942144
207,80,2,,2025-11-10 15:33:43.942145,2025-11-10 15:33:43.942146
207,76,2,,2025-11-10 15:33:43.942146,2025-11-10 15:33:43.942147
208,61,2,,2025-11-10 15:33:43.942274,2025-11-10 15:33:43.942274
208,66,1,,2025-11-10 15:33:43.942275,2025-11-10 15:33:43.942275
209,93,2,,2025-11-10 15:33:43.942300,2025-11-10 15:33:43.942300
209,89,2,,2025-11-10 15:33:43.942301,2025-11-10 15:33:43.942301
210,19,2,,2025-11-10 15:33:43.942431,2025-11-10 15:33:43.942431
210,9,3,,2025-11-10 15:33:43.942432,2025-11-10 15:33:43.942432
211,29,1,,2025-11-10 15:33:43.942682,2025-11-10 15:33:43.942683
212,116,3,,2025-11-10 15:33:43.942802,2025-11-10 15:33:43.942802
212,119,1,,2025-11-10 15:33:43.942803,2025-11-10 15:33:43.942804
213,28,2,,2025-11-10 15:33:43.942927,2025-11-10 15:33:43.942928
213,31,2,,2025-11-10 15:33:43.942929,2025-11-10 15:33:43.942929
214,143,1,,2025-11-10 15:33:43.943073,2025-11-10 15:33:43.943073
215,51,2,,2025-11-10 15:33:43.943232,2025-11-10 15:33:43.943232
215,56,3,,2025-11-10 15:33:43.943233,2025-11-10 15:33:43.943234
215,49,2,,2025-11-10 15:33:43.943235,2025-11-10 15:33:43.943235
216,47,1,,2025-11-10 15:33:43.943611,2025-11-10 15:33:43.943612
216,48,2,,2025-11-10 15:33:43.943613,2025-11-10 15:33:43.943613
217,130,3,,2025-11-10 15:33:43.943732,2025-11-10 15:33:43.943732
217,132,2,,2025-11-10 15:33:43.943733,2025-11-10 15:33:43.943733
218,54,2,,2025-11-10 15:33:43.943847,2025-11-10 15:33:43.943847
218,52,3,,2025-11-10 15:33:43.943848,2025-11-10 15:33:43.943849
218,59,3,,2025-11-10 15:33:43.943850,2025-11-10 15:33:43.943850
219,39,2,,2025-11-10 15:33:43.943957,2025-11-10 15:33:43.943958
219,40,1,,2025-11-10 15:33:43.943959,2025-11-10 15:33:43.943959
220,133,3,,2025-11-10 15:33:43.944122,2025-11-10 15:33:43.944122
220,139,3,,2025-11-10 15:33:43.944123,2025-11-10 15:33:43.944123
220,131,2,,2025-11-10 15:33:43.944124,2025-11-10 15:33:43.944125
221,16,3,,2025-11-10 15:33:43.944512,2025-11-10 15:33:43.944513
221,20,1,,2025-11-10 15:33:43.944514,2025-11-10 15:33:43.944514
221,21,3,,2025-11-10 15:33:43.944515,2025-11-10 15:33:43.944515
222,18,3,,2025-11-10 15:33:43.944538,2025-11-10 15:33:43.944538
222,22,2,,2025-11-10 15:33:43.944539,2025-11-10 15:33:43.944540
223,135,1,,2025-11-10 15:33:43.944643,2025-11-10 15:33:43.944643
224,26,3,,2025-11-10 15:33:43.944751,2025-11-10 15:33:43.944752
224,31,2,,2025-11-10 15:33:43.944753,2025-11-10 15:33:43.944753
224,25,1,,2025-11-10 15:33:43.944754,2025-11-10 15:33:43.944754
225,142,3,,2025-11-10 15:33:43.944862,2025-11-10 15:33:43.944862
225,141,3,,2025-11-10 15:33:43.944864,2025-11-10 15:33:43.944864
225,147,1,,2025-11-10 15:33:43.944865,2025-11-10 15:33:43.944865
226,123,3,,2025-11-10 15:33:43.945137,2025-11-10 15:33:43.945137
226,115,2,,2025-11-10 15:33:43.945138,2025-11-10 15:33:43.945139
226,117,2,,2025-11-10 15:33:43.945140,2025-11-10 15:33:43.945141
227,46,3,,2025-11-10 15:33:43.945285,2025-11-10 15:33:43.945285
227,41,2,,2025-11-10 15:33:43.945286,2025-11-10 15:33:43.945287
228,66,3,,2025-11-10 15:33:43.945355,2025-11-10 15:33:43.945356
228,65,1,,2025-11-10 15:33:43.945357,2025-11-10 15:33:43.945357
229,93,1,,2025-11-10 15:33:43.945482,2025-11-10 15:33:43.945482
229,94,2,,2025-11-10 15:33:43.945483,2025-11-10 15:33:43.945484
230,121,3,,2025-11-10 15:33:43.945607,2025-11-10 15:33:43.945607
231,73,2,,2025-11-10 15:33:43.945893,2025-11-10 15:33:43.945894
231,63,2,,2025-11-10 15:33:43.945895,2025-11-10 15:33:43.945895
231,70,2,,2025-11-10 15:33:43.945896,2025-11-10 15:33:43.945897
232,101,2,,2025-11-10 15:33:43.946048,2025-11-10 15:33:43.946048
232,95,2,,2025-11-10 15:33:43.946049,2025-11-10 15:33:43.946050
233,156,2,,2025-11-10 15:33:43.946200,2025-11-10 15:33:43.946201
234,160,1,,2025-11-10 15:33:43.946340,2025-11-10 15:33:43.946341
234,156,1,,2025-11-10 15:33:43.946342,2025-11-10 15:33:43.946342
235,122,2,,2025-11-10 15:33:43.946470,2025-11-10 15:33:43.946470
235,119,2,,2025-11-10 15:33:43.946471,2025-11-10 15:33:43.946471
236,23,3,,2025-11-10 15:33:43.946870,2025-11-10 15:33:43.946871
237,56,1,,2025-11-10 15:33:43.947014,2025-11-10 15:33:43.947014
237,55,3,,2025-11-10 15:33:43.947016,2025-11-10 15:33:43.947016
237,52,2,,2025-11-10 15:33:43.947017,2025-11-10 15:33:43.947017
238,145,1,,2025-11-10 15:33:43.947127,2025-11-10 15:33:43.947127
238,146,1,,2025-11-10 15:33:43.947128,2025-11-10 15:33:43.947128
239,146,2,,2025-11-10 15:33:43.947236,2025-11-10 15:33:43.947236
239,141,1,,2025-11-10 15:33:43.947237,2025-11-10 15:33:43.947238
240,63,3,,2025-11-10 15:33:43.947345,2025-11-10 15:33:43.947345
240,72,2,,2025-11-10 15:33:43.947346,2025-11-10 15:33:43.947346
240,67,3,,2025-11-10 15:33:43.947347,2025-11-10 15:33:43.947348
241,75,1,,2025-11-10 15:33:43.947666,2025-11-10 15:33:43.947667
241,77,1,,2025-11-10 15:33:43.947668,2025-11-10 15:33:43.947668
242,41,2,,2025-11-10 15:33:43.947816,2025-11-10 15:33:43.947817
242,44,3,,2025-11-10 15:33:43.947818,2025-11-10 15:33:43.947818
243,121,2,,2025-11-10 15:33:43.947929,2025-11-10 15:33:43.947929
243,124,3,,2025-11-10 15:33:43.947930,2025-11-10 15:33:43.947931
243,116,2,,2025-11-10 15:33:43.947932,2025-11-10 15:33:43.947932
244,123,1,,2025-11-10 15:33:43.948150,2025-11-10 15:33:43.948150
244,118,1,,2025-11-10 15:33:43.948151,2025-11-10 15:33:43.948152
244,116,1,,2025-11-10 15:33:43.948152,2025-11-10 15:33:43.948153
245,47,2,,2025-11-10 15:33:43.948295,2025-11-10 15:33:43.948295
245,44,1,,2025-11-10 15:33:43.948296,2025-11-10 15:33:43.948297
246,98,2,,2025-11-10 15:33:43.948576,2025-11-10 15:33:43.948576
247,71,1,,2025-11-10 15:33:43.948707,2025-11-10 15:33:43.948707
248,151,1,,2025-11-10 15:33:43.948816,2025-11-10 15:33:43.948817
249,142,2,,2025-11-10 15:33:43.948927,2025-11-10 15:33:43.948927
249,141,2,,2025-11-10 15:33:43.948928,2025-11-10 15:33:43.948928
249,140,1,,2025-11-10 15:33:43.948929,2025-11-10 15:33:43.948930
250,130,3,,2025-11-10 15:33:43.949073,2025-11-10 15:33:43.949073
251,153,2,,2025-11-10 15:33:43.949416,2025-11-10 15:33:43.949416
252,160,2,,2025-11-10 15:33:43.949525,2025-11-10 15:33:43.949526
252,150,1,,2025-11-10 15:33:43.949527,2025-11-10 15:33:43.949527
253,137,2,,2025-11-10 15:33:43.949685,2025-11-10 15:33:43.949686
254,160,2,,2025-11-10 15:33:43.949829,2025-11-10 15:33:43.949829
254,153,2,,2025-11-10 15:33:43.949830,2025-11-10 15:33:43.949831
255,17,1,,2025-11-10 15:33:43.949966,2025-11-10 15:33:43.949966
256,99,3,,2025-11-10 15:33:43.950239,2025-11-10 15:33:43.950239
256,95,2,,2025-11-10 15:33:43.950240,2025-11-10 15:33:43.950241
256,100,3,,2025-11-10 15:33:43.950242,2025-11-10 15:33:43.950242
257,25,1,,2025-11-10 15:33:43.950366,2025-11-10 15:33:43.950366
258,27,2,,2025-11-10 15:33:43.950389,2025-11-10 15:33:43.950389
259,73,3,,2025-11-10 15:33:43.950511,2025-11-10 15:33:43.950511
260,5,1,,2025-11-10 15:33:43.950649,2025-11-10 15:33:43.950650
260,8,1,,2025-11-10 15:33:43.950651,2025-11-10 15:33:43.950651
261,117,1,,2025-11-10 15:33:43.950936,2025-11-10 15:33:43.950936
261,115,1,,2025-11-10 15:33:43.950937,2025-11-10 15:33:43.950938
262,66,1,,2025-11-10 15:33:43.951040,2025-11-10 15:33:43.951040
262,67,2,,2025-11-10 15:33:43.951041,2025-11-10 15:33:43.951042
262,62,3,,2025-11-10 15:33:43.951042,2025-11-10 15:33:43.951043
263,126,3,,2025-11-10 15:33:43.951170,2025-11-10 15:33:43.951171
263,127,3,,2025-11-10 15:33:43.951172,2025-11-10 15:33:43.951172
264,105,3,,2025-11-10 15:33:43.951223,2025-11-10 15:33:43.951223
264,108,1,,2025-11-10 15:33:43.951224,2025-11-10 15:33:43.951225
264,109,1,,2025-11-10 15:33:43.951226,2025-11-10 15:33:43.951226
265,33,1,,2025-11-10 15:33:43.951345,2025-11-10 15:33:43.951346
266,66,3,,2025-11-10 15:33:43.951609,2025-11-10 15:33:43.951610
266,62,3,,2025-11-10 15:33:43.951611,2025-11-10 15:33:43.951611
266,68,3,,2025-11-10 15:33:43.951612,2025-11-10 15:33:43.951612
267,56,3,,2025-11-10 15:33:43.951755,2025-11-10 15:33:43.951755
268,91,1,,2025-11-10 15:33:43.951891,2025-11-10 15:33:43.951891
268,93,1,,2025-11-10 15:33:43.951893,2025-11-10 15:33:43.951893
269,127,3,,2025-11-10 15:33:43.952004,2025-11-10 15:33:43.952005
269,121,1,,2025-11-10 15:33:43.952006,2025-11-10 15:33:43.952006
270,106,1,,2025-11-10 15:33:43.952134,2025-11-10 15:33:43.952134
270,109,2,,2025-11-10 15:33:43.952135,2025-11-10 15:33:43.952135
270,110,1,,2025-11-10 15:33:43.952136,2025-11-10 15:33:43.952137
271,78,1,,2025-11-10 15:33:43.952530,2025-11-10 15:33:43.952530
271,76,3,,2025-11-10 15:33:43.952531,2025-11-10 15:33:43.952531
271,77,2,,2025-11-10 15:33:43.952532,2025-11-10 15:33:43.952533
272,159,1,,2025-11-10 15:33:43.952677,2025-11-10 15:33:43.952677
272,153,2,,2025-11-10 15:33:43.952678,2025-11-10 15:33:43.952678
273,13,2,,2025-11-10 15:33:43.952816,2025-11-10 15:33:43.952816
273,10,2,,2025-11-10 15:33:43.952817,2025-11-10 15:33:43.952817
274,158,1,,2025-11-10 15:33:43.952947,2025-11-10 15:33:43.952948
275,158,2,,2025-11-10 15:33:43.953073,2025-11-10 15:33:43.953074
275,150,3,,2025-11-10 15:33:43.953075,2025-11-10 15:33:43.953075
275,148,2,,2025-11-10 15:33:43.953076,2025-11-10 15:33:43.953077
276,83,2,,2025-11-10 15:33:43.953435,2025-11-10 15:33:43.953436
277,91,2,,2025-11-10 15:33:43.953580,2025-11-10 15:33:43.953580
277,86,3,,2025-11-10 15:33:43.953582,2025-11-10 15:33:43.953582
278,101,2,,2025-11-10 15:33:43.953702,2025-11-10 15:33:43.953702
279,68,3,,2025-11-10 15:33:43.953829,2025-11-10 15:33:43.953830
279,62,2,,2025-11-10 15:33:43.953831,2025-11-10 15:33:43.953831
279,61,1,,2025-11-10 15:33:43.953832,2025-11-10 15:33:43.953832
280,133,1,,2025-11-10 15:33:43.953938,2025-11-10 15:33:43.953938
280,135,3,,2025-11-10 15:33:43.953939,2025-11-10 15:33:43.953939
280,137,1,,2025-11-10 15:33:43.953941,2025-11-10 15:33:43.953941
281,16,1,,2025-11-10 15:33:43.954323,2025-11-10 15:33:43.954323
282,79,1,,2025-11-10 15:33:43.954448,2025-11-10 15:33:43.954448
282,80,1,,2025-11-10 15:33:43.954450,2025-11-10 15:33:43.954450
283,110,2,,2025-11-10 15:33:43.954557,2025-11-10 15:33:43.954557
283,107,1,,2025-11-10 15:33:43.954558,2025-11-10 15:33:43.954559
283,104,2,,2025-11-10 15:33:43.954560,2025-11-10 15:33:43.954560
284,98,3,,2025-11-10 15:33:43.955686,2025-11-10 15:33:43.955686
285,12,3,,2025-11-10 15:33:43.955829,2025-11-10 15:33:43.955830
286,108,2,,2025-11-10 15:33:43.956005,2025-11-10 15:33:43.956005
286,103,1,,2025-11-10 15:33:43.956006,2025-11-10 15:33:43.956007
287,60,1,,2025-11-10 15:33:43.956131,2025-11-10 15:33:43.956132
287,55,1,,2025-11-10 15:33:43.956133,2025-11-10 15:33:43.956133
287,57,1,,2025-11-10 15:33:43.956134,2025-11-10 15:33:43.956134
288,34,1,,2025-11-10 15:33:43.956331,2025-11-10 15:33:43.956331
288,33,1,,2025-11-10 15:33:43.956332,2025-11-10 15:33:43.956333
289,42,3,,2025-11-10 15:33:43.956479,2025-11-10 15:33:43.956479
290,52,3,,2025-11-10 15:33:43.956618,2025-11-10 15:33:43.956619
290,53,1,,2025-11-10 15:33:43.956620,2025-11-10 15:33:43.956620
290,50,3,,2025-11-10 15:33:43.956621,2025-11-10 15:33:43.956622
291,118,2,,2025-11-10 15:33:43.956992,2025-11-10 15:33:43.956992
292,67,2,,2025-11-10 15:33:43.957118,2025-11-10 15:33:43.957118
293,38,3,,2025-11-10 15:33:43.957238,2025-11-10 15:33:43.957239
293,35,2,,2025-11-10 15:33:43.957240,2025-11-10 15:33:43.957240
294,111,3,,2025-11-10 15:33:43.957400,2025-11-10 15:33:43.957400
295,69,2,,2025-11-10 15:33:43.957530,2025-11-10 15:33:43.957530
295,66,3,,2025-11-10 15:33:43.957531,2025-11-10 15:33:43.957532
295,63,1,,2025-11-10 15:33:43.957533,2025-11-10 15:33:43.957533
296,135,1,,2025-11-10 15:33:43.957771,2025-11-10 15:33:43.957771
297,145,1,,2025-11-10 15:33:43.957876,2025-11-10 15:33:43.957876
297,147,1,,2025-11-10 15:33:43.957877,2025-11-10 15:33:43.957877
298,39,1,,2025-11-10 15:33:43.957982,2025-11-10 15:33:43.957983
299,96,2,,2025-11-10 15:33:43.958138,2025-11-10 15:33:43.958138
299,98,2,,2025-11-10 15:33:43.958139,2025-11-10 15:33:43.958140
299,99,2,,2025-11-10 15:33:43.958141,2025-11-10 15:33:43.958141
300,28,2,,2025-11-10 15:33:43.958271,2025-11-10 15:33:43.958271
300,29,1,,2025-11-10 15:33:43.958272,2025-11-10 15:33:43.958273
300,24,2,,2025-11-10 15:33:43.958273,2025-11-10 15:33:43.958274
301,156,1,,2025-11-10 15:33:43.958689,2025-11-10 15:33:43.958690
301,160,1,,2025-11-10 15:33:43.958691,2025-11-10 15:33:43.958691
302,42,3,,2025-11-10 15:33:43.958799,2025-11-10 15:33:43.958799
302,44,1,,2025-11-10 15:33:43.958800,2025-11-10 15:33:43.958801
303,82,3,,2025-11-10 15:33:43.958919,2025-11-10 15:33:43.958919
304,3,1,,2025-11-10 15:33:43.959040,2025-11-10 15:33:43.959040
305,46,1,,2025-11-10 15:33:43.959112,2025-11-10 15:33:43.959113
305,42,3,,2025-11-10 15:33:43.959114,2025-11-10 15:33:43.959114
305,45,1,,2025-11-10 15:33:43.959115,2025-11-10 15:33:43.959116
306,44,1,,2025-11-10 15:33:43.959477,2025-11-10 15:33:43.959478
307,61,3,,2025-11-10 15:33:43.959547,2025-11-10 15:33:43.959548
307,63,3,,2025-11-10 15:33:43.959549,2025-11-10 15:33:43.959549
308,114,2,,2025-11-10 15:33:43.959707,2025-11-10 15:33:43.959708
308,121,1,,2025-11-10 15:33:43.959709,2025-11-10 15:33:43.959709
308,122,2,,2025-11-10 15:33:43.959710,2025-11-10 15:33:43.959711
309,150,1,,2025-11-10 15:33:43.959859,2025-11-10 15:33:43.959859
310,8,2,,2025-11-10 15:33:43.959883,2025-11-10 15:33:43.959884
311,141,3,,2025-11-10 15:33:43.960176,2025-11-10 15:33:43.960177
311,145,1,,2025-11-10 15:33:43.960178,2025-11-10 15:33:43.960178
312,8,1,,2025-11-10 15:33:43.960305,2025-11-10 15:33:43.960306
312,3,2,,2025-11-10 15:33:43.960307,2025-11-10 15:33:43.960307
313,146,1,,2025-11-10 15:33:43.960376,2025-11-10 15:33:43.960376
313,147,3,,2025-11-10 15:33:43.960377,2025-11-10 15:33:43.960378
314,54,1,,2025-11-10 15:33:43.960481,2025-11-10 15:33:43.960482
315,116,3,,2025-11-10 15:33:43.960608,2025-11-10 15:33:43.960608
315,124,1,,2025-11-10 15:33:43.960609,2025-11-10 15:33:43.960609
315,121,2,,2025-11-10 15:33:43.960611,2025-11-10 15:33:43.960611
316,115,1,,2025-11-10 15:33:43.960846,2025-11-10 15:33:43.960846
316,120,1,,2025-11-10 15:33:43.960847,2025-11-10 15:33:43.960848
317,24,3,,2025-11-10 15:33:43.960969,2025-11-10 15:33:43.960969
317,27,3,,2025-11-10 15:33:43.960970,2025-11-10 15:33:43.960971
317,30,1,,2025-11-10 15:33:43.960972,2025-11-10 15:33:43.960972
318,21,2,,2025-11-10 15:33:43.961113,2025-11-10 15:33:43.961114
319,36,2,,2025-11-10 15:33:43.961222,2025-11-10 15:33:43.961223
320,9,2,,2025-11-10 15:33:43.961246,2025-11-10 15:33:43.961247
320,17,3,,2025-11-10 15:33:43.961248,2025-11-10 15:33:43.961248
321,14,3,,2025-11-10 15:33:43.961523,2025-11-10 15:33:43.961524
322,86,2,,2025-11-10 15:33:43.961635,2025-11-10 15:33:43.961635
322,90,1,,2025-11-10 15:33:43.961636,2025-11-10 15:33:43.961636
323,45,3,,2025-11-10 15:33:43.961756,2025-11-10 15:33:43.961756
323,48,2,,2025-11-10 15:33:43.961757,2025-11-10 15:33:43.961758
324,136,2,,2025-11-10 15:33:43.961865,2025-11-10 15:33:43.961865
324,138,2,,2025-11-10 15:33:43.961866,2025-11-10 15:33:43.961867
324,134,1,,2025-11-10 15:33:43.961867,2025-11-10 15:33:43.961868
325,76,1,,2025-11-10 15:33:43.961976,2025-11-10 15:33:43.961976
325,82,3,,2025-11-10 15:33:43.961977,2025-11-10 15:33:43.961977
326,143,3,,2025-11-10 15:33:43.962205,2025-11-10 15:33:43.962205
327,45,2,,2025-11-10 15:33:43.962351,2025-11-10 15:33:43.962351
327,43,1,,2025-11-10 15:33:43.962352,2025-11-10 15:33:43.962353
327,42,2,,2025-11-10 15:33:43.962353,2025-11-10 15:33:43.962354
328,7,2,,2025-11-10 15:33:43.962476,2025-11-10 15:33:43.962477
328,2,3,,2025-11-10 15:33:43.962478,2025-11-10 15:33:43.962478
328,6,2,,2025-11-10 15:33:43.962479,2025-11-10 15:33:43.962480
329,33,3,,2025-11-10 15:33:43.962605,2025-11-10 15:33:43.962606
329,38,2,,2025-11-10 15:33:43.962607,2025-11-10 15:33:43.962607
330,21,1,,2025-11-10 15:33:43.962737,2025-11-10 15:33:43.962737
331,80,2,,2025-11-10 15:33:43.962926,2025-11-10 15:33:43.962927
331,78,2,,2025-11-10 15:33:43.962928,2025-11-10 15:33:43.962928
331,79,1,,2025-11-10 15:33:43.962929,2025-11-10 15:33:43.962929
332,6,1,,2025-11-10 15:33:43.963068,2025-11-10 15:33:43.963069
332,7,1,,2025-11-10 15:33:43.963069,2025-11-10 15:33:43.963070
332,3,1,,2025-11-10 15:33:43.963071,2025-11-10 15:33:43.963071
333,124,3,,2025-11-10 15:33:43.963181,2025-11-10 15:33:43.963181
333,114,1,,2025-11-10 15:33:43.963182,2025-11-10 15:33:43.963182
333,118,2,,2025-11-10 15:33:43.963183,2025-11-10 15:33:43.963184
334,157,1,,2025-11-10 15:33:43.963285,2025-11-10 15:33:43.963285
335,76,1,,2025-11-10 15:33:43.963308,2025-11-10 15:33:43.963308
335,75,1,,2025-11-10 15:33:43.963309,2025-11-10 15:33:43.963310
336,151,3,,2025-11-10 15:33:43.963564,2025-11-10 15:33:43.963564
337,35,3,,2025-11-10 15:33:43.963673,2025-11-10 15:33:43.963673
337,40,1,,2025-11-10 15:33:43.963674,2025-11-10 15:33:43.963675
338,120,2,,2025-11-10 15:33:43.963801,2025-11-10 15:33:43.963801
339,105,1,,2025-11-10 15:33:43.963947,2025-11-10 15:33:43.963947
339,107,1,,2025-11-10 15:33:43.963948,2025-11-10 15:33:43.963949
340,16,3,,2025-11-10 15:33:43.964056,2025-11-10 15:33:43.964057
341,46,1,,2025-11-10 15:33:43.964342,2025-11-10 15:33:43.964342
341,42,1,,2025-11-10 15:33:43.964344,2025-11-10 15:33:43.964344
341,41,2,,2025-11-10 15:33:43.964345,2025-11-10 15:33:43.964345
342,135,1,,2025-11-10 15:33:43.964492,2025-11-10 15:33:43.964493
342,129,3,,2025-11-10 15:33:43.964494,2025-11-10 15:33:43.964494
342,139,3,,2025-11-10 15:33:43.964495,2025-11-10 15:33:43.964495
343,52,3,,2025-11-10 15:33:43.964660,2025-11-10 15:33:43.964661
343,50,3,,2025-11-10 15:33:43.964662,2025-11-10 15:33:43.964662
344,33,2,,2025-11-10 15:33:43.964798,2025-11-10 15:33:43.964798
344,38,3,,2025-11-10 15:33:43.964799,2025-11-10 15:33:43.964800
344,40,3,,2025-11-10 15:33:43.964801,2025-11-10 15:33:43.964801
345,144,2,,2025-11-10 15:33:43.964882,2025-11-10 15:33:43.964883
345,142,3,,2025-11-10 15:33:43.964884,2025-11-10 15:33:43.964884
346,42,3,,2025-11-10 15:33:43.965266,2025-11-10 15:33:43.965266
346,41,2,,2025-11-10 15:33:43.965268,2025-11-10 15:33:43.965268
347,48,2,,2025-11-10 15:33:43.965406,2025-11-10 15:33:43.965406
347,47,2,,2025-11-10 15:33:43.965407,2025-11-10 15:33:43.965408
348,7,2,,2025-11-10 15:33:43.965538,2025-11-10 15:33:43.965538
348,6,1,,2025-11-10 15:33:43.965540,2025-11-10 15:33:43.965540
348,5,3,,2025-11-10 15:33:43.965541,2025-11-10 15:33:43.965541
349,48,3,,2025-11-10 15:33:43.965653,2025-11-10 15:33:43.965654
349,44,1,,2025-11-10 15:33:43.965655,2025-11-10 15:33:43.965655
350,111,1,,2025-11-10 15:33:43.965814,2025-11-10 15:33:43.965815
350,108,2,,2025-11-10 15:33:43.965816,2025-11-10 15:33:43.965816
350,112,2,,2025-11-10 15:33:43.965817,2025-11-10 15:33:43.965817
351,7,3,,2025-11-10 15:33:43.966184,2025-11-10 15:33:43.966184
352,41,1,,2025-11-10 15:33:43.966314,2025-11-10 15:33:43.966315
353,114,2,,2025-11-10 15:33:43.966494,2025-11-10 15:33:43.966494
353,119,3,,2025-11-10 15:33:43.966495,2025-11-10 15:33:43.966495
353,118,3,,2025-11-10 15:33:43.966497,2025-11-10 15:33:43.966497
354,36,2,,2025-11-10 15:33:43.966629,2025-11-10 15:33:43.966629
354,37,3,,2025-11-10 15:33:43.966631,2025-11-10 15:33:43.966631
354,32,2,,2025-11-10 15:33:43.966632,2025-11-10 15:33:43.966632
355,41,3,,2025-11-10 15:33:43.966787,2025-11-10 15:33:43.966788
355,48,1,,2025-11-10 15:33:43.966789,2025-11-10 15:33:43.966789
356,91,3,,2025-11-10 15:33:43.967164,2025-11-10 15:33:43.967165
